,List_Of_Methods,Mean,NumSelected,RelIndexs,STD
RP_C1923,['PIMP'],131.0,1,[131],0.0
RP_C1918,['Vita'],71.0,1,[71],0.0
RP_C1875,['VIP'],92.0,1,[92],0.0
RP_C1724,['PIMP'],184.0,1,[184],0.0
RP_C1747,['VIP'],189.0,1,[189],0.0
EI_C0482,['Vita'],40.0,1,[40],0.0
RP_C1719,['Vita'],106.0,1,[106],0.0
EI_C0546,['Vita'],69.0,1,[69],0.0
RP_C1490,['Vita'],179.0,1,[179],0.0
RP_C1485,['Vita'],58.0,1,[58],0.0
EI_C0590,['Vita'],15.0,1,[15],0.0
RP_C1337,['Vita'],100.0,1,[100],0.0
RP_C1476,['Vita'],62.0,1,[62],0.0
RP_C1339,['VIP'],153.0,1,[153],0.0
RP_C1471,['Vita'],50.0,1,[50],0.0
EI_C0588,['Vita'],19.0,1,[19],0.0
RP_C1453,['PIMP'],69.0,1,[69],0.0
RP_C1347,['Vita'],114.0,1,[114],0.0
RP_C1356,['Vita'],168.0,1,[168],0.0
EI_C0521,['VIP'],73.0,1,[73],0.0
RP_C1432,['Vita'],73.0,1,[73],0.0
RP_C1368,['Vita'],153.0,1,[153],0.0
RP_C1423,['VIP'],146.0,1,[146],0.0
EI_C0568,['Vita'],99.0,1,[99],0.0
RP_C1414,['PIMP'],180.0,1,[180],0.0
RP_C1371,['Vita'],75.0,1,[75],0.0
RP_C1413,['PIMP'],115.0,1,[115],0.0
EI_C0573,['VIP'],85.0,1,[85],0.0
RP_C1372,['Vita'],110.0,1,[110],0.0
RP_C1389,['Vita'],37.0,1,[37],0.0
EI_C0591,['PIMP'],23.0,1,[23],0.0
EI_C0604,['VIP'],41.0,1,[41],0.0
RP_C1710,['Vita'],81.0,1,[81],0.0
RP_C1644,['Vita'],165.0,1,[165],0.0
EI_C0478,['Vita'],86.0,1,[86],0.0
RP_C1382,['Vita'],172.0,1,[172],0.0
RP_C1683,['Vita'],144.0,1,[144],0.0
EI_C0483,['Vita'],52.0,1,[52],0.0
RP_C1681,['PIMP'],138.0,1,[138],0.0
RP_C1676,['PIMP'],166.0,1,[166],0.0
RP_C1670,['Vita'],130.0,1,[130],0.0
RP_C1669,['Vita'],3.0,1,[3],0.0
RP_C1649,['VIP'],151.0,1,[151],0.0
RP_C1645,['VIP'],62.0,1,[62],0.0
RP_C1620,['VIP'],182.0,1,[182],0.0
RP_C1503,['PIMP'],147.0,1,[147],0.0
RP_C1596,['Vita'],93.0,1,[93],0.0
RP_C1594,['PIMP'],171.0,1,[171],0.0
EI_C0485,['Vita'],87.0,1,[87],0.0
RP_C1582,['VIP'],138.0,1,[138],0.0
EI_C0487,['VIP'],51.0,1,[51],0.0
EI_C0503,['PIMP'],51.0,1,[51],0.0
EI_C0519,['VIP'],84.0,1,[84],0.0
RP_C1320,['VIP'],170.0,1,[170],0.0
RP_C1524,['PIMP'],124.0,1,[124],0.0
RP_C1523,['VIP'],174.0,1,[174],0.0
RP_C2025,['Vita'],82.0,1,[82],0.0
NA_C485,['PIMP'],40.0,1,[40],0.0
RP_C2051,['VIP'],196.0,1,[196],0.0
EI_C0284,['VIP'],76.0,1,[76],0.0
hi_Fumarate,['VIP'],48.0,1,[48],0.0
hi_Flavin.mononucleotide,['VIP'],65.0,1,[65],0.0
hi_FAD,['VIP'],37.0,1,[37],0.0
hi_F.1.6.P,['VIP'],38.0,1,[38],0.0
hi_Deoxyuridine,['VIP'],39.0,1,[39],0.0
hi_Deoxyinosine.Monophosphate,['VIP'],36.0,1,[36],0.0
hi_Cytidine,['VIP'],72.0,1,[72],0.0
hi_CySSG,['VIP'],69.0,1,[69],0.0
EI_C0255,['PIMP'],74.0,1,[74],0.0
hi_Betaine,['PIMP'],57.0,1,[57],0.0
EI_C0269,['PIMP'],39.0,1,[39],0.0
EI_C0270,['VIP'],58.0,1,[58],0.0
hi_Adenosine,['VIP'],17.0,1,[17],0.0
RP_C2624,['Vita'],12.0,1,[12],0.0
hi_Adenine,['VIP'],53.0,1,[53],0.0
EI_C0288,['PIMP'],45.0,1,[45],0.0
hi_ATP,['VIP'],74.0,1,[74],0.0
hi_AMP,['VIP'],68.0,1,[68],0.0
EI_C0314,['VIP'],88.0,1,[88],0.0
RP_C2668,['Vita'],161.0,1,[161],0.0
RP_C2657,['PIMP'],148.0,1,[148],0.0
RP_C2654,['VIP'],91.0,1,[91],0.0
RP_C2643,['VIP'],139.0,1,[139],0.0
EI_C0331,['Vita'],26.0,1,[26],0.0
RP_C2634,['PIMP'],109.0,1,[109],0.0
RP_C2626,['Vita'],116.0,1,[116],0.0
hi_GMP,['VIP'],52.0,1,[52],0.0
hi_GTP,['PIMP'],45.0,1,[45],0.0
EI_C0221,['Vita'],36.0,1,[36],0.0
hi_Glycerate,['VIP'],26.0,1,[26],0.0
AA_arginine.3tms.,['PIMP'],62.0,1,[62],0.0
hi_cyclic.AMP,['VIP'],41.0,1,[41],0.0
hi_X2.3phosphoglycerate,['Vita'],40.0,1,[40],0.0
hi_Valine,['VIP'],49.0,1,[49],0.0
AA_serine.3tms,['Vita'],63.0,1,[63],0.0
hi_Tyrosine,['Vita'],61.0,1,[61],0.0
hi_Tryptophan,['VIP'],44.0,1,[44],0.0
AA_valine.2tms,['VIP'],42.0,1,[42],0.0
EI_Aspartic acid (2TMS),['PIMP'],97.0,1,[97],0.0
EI_C0031,['PIMP'],60.0,1,[60],0.0
EI_C0045,['PIMP'],46.0,1,[46],0.0
hi_Pipecolate,['VIP'],62.0,1,[62],0.0
hi_Phenylalanine,['VIP'],54.0,1,[54],0.0
EI_C0046,['Vita'],93.0,1,[93],0.0
EI_C0069,['Vita'],80.0,1,[80],0.0
hi_Methionine.SO,['VIP'],20.0,1,[20],0.0
EI_C0137,['VIP'],86.0,1,[86],0.0
hi_Maltotetraose,['PIMP'],43.0,1,[43],0.0
hi_Malate,['VIP'],55.0,1,[55],0.0
EI_C0148,['Vita'],98.0,1,[98],0.0
hi_Leucine,['VIP'],51.0,1,[51],0.0
hi_Isoleucine,['VIP'],46.0,1,[46],0.0
EI_C0176,['PIMP'],95.0,1,[95],0.0
EI_C0193,['PIMP'],48.0,1,[48],0.0
EI_C0214,['PIMP'],78.0,1,[78],0.0
RP_C2625,['VIP'],181.0,1,[181],0.0
RP_C2619,['PIMP'],62.0,1,[62],0.0
EI_C0408,['VIP'],78.0,1,[78],0.0
RP_C2195,['PIMP'],72.0,1,[72],0.0
RP_C2328,['VIP'],163.0,1,[163],0.0
RP_C2327,['PIMP'],152.0,1,[152],0.0
RP_C2324,['Vita'],154.0,1,[154],0.0
RP_C2322,['Vita'],148.0,1,[148],0.0
RP_C2320,['VIP'],100.0,1,[100],0.0
RP_C2316,['PIMP'],100.0,1,[100],0.0
RP_C2299,['VIP'],137.0,1,[137],0.0
EI_C0378,['Vita'],78.0,1,[78],0.0
RP_C2250,['Vita'],38.0,1,[38],0.0
EI_C0379,['VIP'],77.0,1,[77],0.0
RP_C2228,['Vita'],68.0,1,[68],0.0
EI_C0380,['PIMP'],80.0,1,[80],0.0
EI_C0391,['Vita'],22.0,1,[22],0.0
RP_C2617,['VIP'],120.0,1,[120],0.0
RP_C1233,['VIP'],69.0,1,[69],0.0
RP_C2189,['Vita'],163.0,1,[163],0.0
RP_C2181,['Vita'],90.0,1,[90],0.0
RP_C2171,['VIP'],49.0,1,[49],0.0
RP_C2162,['VIP'],106.0,1,[106],0.0
RP_C2154,['PIMP'],129.0,1,[129],0.0
RP_C2136,['VIP'],125.0,1,[125],0.0
RP_C2130,['VIP'],197.0,1,[197],0.0
EI_C0392,['Vita'],53.0,1,[53],0.0
RP_C2092,['VIP'],105.0,1,[105],0.0
EI_C0397,['Vita'],11.0,1,[11],0.0
RP_C2075,['PIMP'],126.0,1,[126],0.0
EI_C0374,['PIMP'],87.0,1,[87],0.0
RP_C2340,['PIMP'],136.0,1,[136],0.0
RP_C2350,['Vita'],48.0,1,[48],0.0
RP_C2359,['Vita'],195.0,1,[195],0.0
RP_C2615,['PIMP'],27.0,1,[27],0.0
RP_C2614,['PIMP'],88.0,1,[88],0.0
RP_C2611,['Vita'],21.0,1,[21],0.0
RP_C2604,['PIMP'],164.0,1,[164],0.0
RP_C2603,['PIMP'],134.0,1,[134],0.0
EI_C0335,['Vita'],23.0,1,[23],0.0
EI_C0337,['PIMP'],82.0,1,[82],0.0
RP_C2571,['Vita'],39.0,1,[39],0.0
RP_C2567,['VIP'],162.0,1,[162],0.0
RP_C2564,['PIMP'],32.0,1,[32],0.0
RP_C2558,['PIMP'],133.0,1,[133],0.0
RP_C2556,['Vita'],67.0,1,[67],0.0
EI_C0339,['VIP'],26.0,1,[26],0.0
RP_C2539,['Vita'],66.0,1,[66],0.0
RP_C2531,['Vita'],9.0,1,[9],0.0
EI_C0342,['VIP'],42.0,1,[42],0.0
RP_C2519,['PIMP'],111.0,1,[111],0.0
RP_C2495,['PIMP'],175.0,1,[175],0.0
EI_C0344,['Vita'],76.0,1,[76],0.0
RP_C2454,['Vita'],115.0,1,[115],0.0
RP_C2421,['Vita'],137.0,1,[137],0.0
RP_C2413,['Vita'],96.0,1,[96],0.0
RP_C2411,['Vita'],98.0,1,[98],0.0
EI_C0353,['Vita'],51.0,1,[51],0.0
EI_C0355,['VIP'],82.0,1,[82],0.0
RP_C2192,['PIMP'],165.0,1,[165],0.0
EI_C0668,['VIP'],59.0,1,[59],0.0
EI_C0631,['PIMP'],91.0,1,[91],0.0
EI_C1313,['VIP'],61.0,1,[61],0.0
EI_C1191,['PIMP'],81.0,1,[81],0.0
EI_C1214,['PIMP'],93.0,1,[93],0.0
EI_C1219,['Vita'],81.0,1,[81],0.0
RP_C0274,['Vita'],164.0,1,[164],0.0
RP_C0269,['PIMP'],197.0,1,[197],0.0
EI_C1241,['VIP'],49.0,1,[49],0.0
EI_C1248,['PIMP'],38.0,1,[38],0.0
RP_C0258,['PIMP'],185.0,1,[185],0.0
RP_C0246,['VIP'],41.0,1,[41],0.0
EI_C1249,['VIP'],99.0,1,[99],0.0
RP_C0231,['PIMP'],130.0,1,[130],0.0
RP_C0230,['VIP'],37.0,1,[37],0.0
EI_C1254,['VIP'],96.0,1,[96],0.0
RP_C0224,['Vita'],123.0,1,[123],0.0
EI_C1256,['VIP'],90.0,1,[90],0.0
RP_C0210,['Vita'],18.0,1,[18],0.0
EI_C1258,['PIMP'],89.0,1,[89],0.0
RP_C0193,['PIMP'],25.0,1,[25],0.0
RP_C0192,['Vita'],155.0,1,[155],0.0
RP_C0191,['PIMP'],75.0,1,[75],0.0
RP_C0189,['PIMP'],177.0,1,[177],0.0
RP_C0173,['VIP'],70.0,1,[70],0.0
EI_C1264,['VIP'],16.0,1,[16],0.0
RP_C0155,['VIP'],26.0,1,[26],0.0
EI_C1294,['Vita'],66.0,1,[66],0.0
EI_C1305,['VIP'],74.0,1,[74],0.0
RP_C0148,['VIP'],35.0,1,[35],0.0
RP_C0289,['VIP'],82.0,1,[82],0.0
RP_C0290,['PIMP'],46.0,1,[46],0.0
EI_C1187,['PIMP'],34.0,1,[34],0.0
RP_C0392,['PIMP'],34.0,1,[34],0.0
RP_C0443,['VIP'],191.0,1,[191],0.0
RP_C0434,['Vita'],103.0,1,[103],0.0
RP_C0418,['VIP'],148.0,1,[148],0.0
RP_C0416,['Vita'],40.0,1,[40],0.0
EI_C1032,['VIP'],38.0,1,[38],0.0
RP_C0414,['VIP'],177.0,1,[177],0.0
RP_C0413,['PIMP'],96.0,1,[96],0.0
RP_C0412,['VIP'],107.0,1,[107],0.0
RP_C0411,['VIP'],18.0,1,[18],0.0
EI_C1051,['PIMP'],76.0,1,[76],0.0
RP_C0399,['VIP'],142.0,1,[142],0.0
RP_C0393,['VIP'],90.0,1,[90],0.0
EI_C1068,['VIP'],93.0,1,[93],0.0
RP_C0302,['VIP'],95.0,1,[95],0.0
RP_C0376,['PIMP'],99.0,1,[99],0.0
RP_C0358,['Vita'],173.0,1,[173],0.0
RP_C0343,['Vita'],160.0,1,[160],0.0
EI_C1137,['VIP'],46.0,1,[46],0.0
EI_C1139,['Vita'],70.0,1,[70],0.0
EI_C1159,['VIP'],98.0,1,[98],0.0
EI_C1164,['PIMP'],86.0,1,[86],0.0
RP_C0324,['VIP'],123.0,1,[123],0.0
RP_C0319,['Vita'],25.0,1,[25],0.0
RP_C0310,['Vita'],183.0,1,[183],0.0
RP_C0307,['Vita'],159.0,1,[159],0.0
RP_C0303,['VIP'],89.0,1,[89],0.0
EI_C1312,['VIP'],81.0,1,[81],0.0
EI_C1325,['Vita'],35.0,1,[35],0.0
RP_C0467,['PIMP'],79.0,1,[79],0.0
RP_C0123,['PIMP'],45.0,1,[45],0.0
NA_NA114002 (classified unknown),['PIMP'],38.0,1,[38],0.0
NA_N-Carboxyglycine (3TMS),['VIP'],33.0,1,[33],0.0
NA_Glycine (3TMS),['PIMP'],61.0,1,[61],0.0
NA_C176,['VIP'],30.0,1,[30],0.0
NA_C854,['PIMP'],32.0,1,[32],0.0
NA_C852,['Vita'],66.0,1,[66],0.0
NA_C196,['Vita'],64.0,1,[64],0.0
NA_C821,['VIP'],59.0,1,[59],0.0
NA_C199,['PIMP'],68.0,1,[68],0.0
NA_C803,['Vita'],59.0,1,[59],0.0
NA_C799,['Vita'],71.0,1,[71],0.0
NA_C240,['Vita'],50.0,1,[50],0.0
NA_C295,['PIMP'],63.0,1,[63],0.0
NA_C414,['PIMP'],52.0,1,[52],0.0
NA_C695,['Vita'],46.0,1,[46],0.0
NA_C692,['PIMP'],66.0,1,[66],0.0
NA_C682,['PIMP'],72.0,1,[72],0.0
NA_C428,['VIP'],70.0,1,[70],0.0
NA_C659,['VIP'],66.0,1,[66],0.0
NA_C658,['VIP'],67.0,1,[67],0.0
NA_C438,['PIMP'],54.0,1,[54],0.0
NA_C442,['PIMP'],70.0,1,[70],0.0
NA_C578,['Vita'],35.0,1,[35],0.0
NA_C571,['Vita'],65.0,1,[65],0.0
NA_C472,['Vita'],55.0,1,[55],0.0
NA_C547,['PIMP'],53.0,1,[53],0.0
NA_C509,['PIMP'],64.0,1,[64],0.0
RP_C0004,['Vita'],32.0,1,[32],0.0
RP_C0010,['Vita'],176.0,1,[176],0.0
RP_C0014,['PIMP'],182.0,1,[182],0.0
RP_C0059,['Vita'],108.0,1,[108],0.0
RP_C0122,['VIP'],160.0,1,[160],0.0
RP_C0120,['Vita'],46.0,1,[46],0.0
EI_Ethanolamine (3TMS),['VIP'],91.0,1,[91],0.0
RP_C0100,['VIP'],71.0,1,[71],0.0
EI_Hydroxylamine (3TMS),['VIP'],48.0,1,[48],0.0
EI_Lactic acid (2TMS),['VIP'],35.0,1,[35],0.0
RP_C0092,['PIMP'],77.0,1,[77],0.0
RP_C0089,['VIP'],167.0,1,[167],0.0
RP_C0077,['VIP'],115.0,1,[115],0.0
RP_C0069,['Vita'],112.0,1,[112],0.0
EI_Malic acid (3TMS),['PIMP'],37.0,1,[37],0.0
EI_NA_8,['PIMP'],18.0,1,[18],0.0
RP_C0057,['PIMP'],73.0,1,[73],0.0
NA_C146,['Vita'],57.0,1,[57],0.0
RP_C0052,['VIP'],112.0,1,[112],0.0
EI_Ornithine (3TMS),['PIMP'],25.0,1,[25],0.0
EI_Sarcosine (2TMS),['PIMP'],98.0,1,[98],0.0
RP_C0041,['VIP'],135.0,1,[135],0.0
RP_C0031,['VIP'],39.0,1,[39],0.0
RP_C0030,['VIP'],56.0,1,[56],0.0
EI_Siloxane,['PIMP'],55.0,1,[55],0.0
EI_Threonine (3TMS),['Vita'],18.0,1,[18],0.0
RP_C0026,['VIP'],110.0,1,[110],0.0
NA_Alanine (2TMS),['Vita'],68.0,1,[68],0.0
"NA_Benzimidazole, 5,6-dimethyl-",['PIMP'],55.0,1,[55],0.0
NA_C011,['Vita'],56.0,1,[56],0.0
RP_C0453,['VIP'],126.0,1,[126],0.0
RP_C0468,['Vita'],122.0,1,[122],0.0
EI_C0641,['VIP'],57.0,1,[57],0.0
RP_C0793,['VIP'],83.0,1,[83],0.0
EI_C0734,['VIP'],62.0,1,[62],0.0
EI_C0744,['VIP'],97.0,1,[97],0.0
RP_C0945,['PIMP'],156.0,1,[156],0.0
EI_C0748,['Vita'],71.0,1,[71],0.0
RP_C0943,['VIP'],145.0,1,[145],0.0
RP_C0941,['Vita'],146.0,1,[146],0.0
RP_C0931,['Vita'],59.0,1,[59],0.0
RP_C0926,['PIMP'],106.0,1,[106],0.0
EI_C0768,['Vita'],96.0,1,[96],0.0
RP_C0914,['Vita'],92.0,1,[92],0.0
RP_C0913,['Vita'],128.0,1,[128],0.0
EI_C0785,['Vita'],58.0,1,[58],0.0
EI_C0797,['Vita'],46.0,1,[46],0.0
RP_C0878,['VIP'],161.0,1,[161],0.0
EI_C0803,['VIP'],75.0,1,[75],0.0
RP_C0852,['Vita'],141.0,1,[141],0.0
RP_C0851,['PIMP'],159.0,1,[159],0.0
RP_C0850,['VIP'],183.0,1,[183],0.0
RP_C0838,['VIP'],121.0,1,[121],0.0
RP_C0833,['PIMP'],128.0,1,[128],0.0
RP_C0828,['Vita'],55.0,1,[55],0.0
RP_C0825,['Vita'],131.0,1,[131],0.0
RP_C0820,['PIMP'],98.0,1,[98],0.0
RP_C0810,['Vita'],26.0,1,[26],0.0
RP_C0808,['Vita'],74.0,1,[74],0.0
RP_C0806,['Vita'],143.0,1,[143],0.0
RP_C0803,['Vita'],180.0,1,[180],0.0
RP_C0952,['Vita'],135.0,1,[135],0.0
EI_C0732,['Vita'],68.0,1,[68],0.0
RP_C0962,['Vita'],54.0,1,[54],0.0
EI_C0689,['VIP'],68.0,1,[68],0.0
RP_C1219,['Vita'],156.0,1,[156],0.0
RP_C1207,['Vita'],65.0,1,[65],0.0
RP_C1204,['VIP'],190.0,1,[190],0.0
EI_C0650,['Vita'],33.0,1,[33],0.0
EI_C0653,['VIP'],25.0,1,[25],0.0
RP_C1176,['PIMP'],113.0,1,[113],0.0
RP_C1171,['Vita'],16.0,1,[16],0.0
RP_C1167,['PIMP'],89.0,1,[89],0.0
RP_C1128,['VIP'],147.0,1,[147],0.0
RP_C1127,['VIP'],117.0,1,[117],0.0
RP_C1114,['Vita'],52.0,1,[52],0.0
RP_C1113,['VIP'],179.0,1,[179],0.0
RP_C1090,['VIP'],144.0,1,[144],0.0
RP_C0965,['PIMP'],187.0,1,[187],0.0
RP_C1080,['PIMP'],151.0,1,[151],0.0
RP_C1078,['Vita'],162.0,1,[162],0.0
RP_C1075,['PIMP'],189.0,1,[189],0.0
RP_C1062,['VIP'],185.0,1,[185],0.0
EI_C0706,['Vita'],59.0,1,[59],0.0
RP_C1017,['PIMP'],105.0,1,[105],0.0
EI_C0711,['Vita'],75.0,1,[75],0.0
RP_C1004,['Vita'],24.0,1,[24],0.0
RP_C1000,['VIP'],175.0,1,[175],0.0
RP_C0981,['PIMP'],186.0,1,[186],0.0
RP_C0968,['Vita'],70.0,1,[70],0.0
RP_C0967,['Vita'],177.0,1,[177],0.0
RP_C0801,['Vita'],14.0,1,[14],0.0
EI_C0812,['PIMP'],35.0,1,[35],0.0
RP_C0473,['Vita'],44.0,1,[44],0.0
RP_C0791,['VIP'],176.0,1,[176],0.0
EI_C0953,['Vita'],42.0,1,[42],0.0
RP_C0568,['VIP'],101.0,1,[101],0.0
RP_C0566,['VIP'],104.0,1,[104],0.0
RP_C0559,['Vita'],189.0,1,[189],0.0
RP_C0548,['PIMP'],193.0,1,[193],0.0
RP_C0541,['Vita'],169.0,1,[169],0.0
RP_C0534,['VIP'],130.0,1,[130],0.0
RP_C0530,['Vita'],76.0,1,[76],0.0
RP_C0529,['VIP'],199.0,1,[199],0.0
RP_C0527,['VIP'],155.0,1,[155],0.0
RP_C0518,['Vita'],72.0,1,[72],0.0
RP_C0517,['PIMP'],84.0,1,[84],0.0
RP_C0512,['VIP'],22.0,1,[22],0.0
RP_C0511,['VIP'],51.0,1,[51],0.0
RP_C0510,['PIMP'],64.0,1,[64],0.0
RP_C0505,['Vita'],56.0,1,[56],0.0
RP_C0503,['VIP'],193.0,1,[193],0.0
RP_C0500,['PIMP'],132.0,1,[132],0.0
EI_C1006,['Vita'],90.0,1,[90],0.0
RP_C0496,['Vita'],150.0,1,[150],0.0
RP_C0495,['VIP'],66.0,1,[66],0.0
EI_C1008,['Vita'],30.0,1,[30],0.0
RP_C0491,['Vita'],191.0,1,[191],0.0
EI_C1009,['Vita'],45.0,1,[45],0.0
AA_Proline.2tms,['VIP'],23.0,1,[23],0.0
EI_C1017,['Vita'],44.0,1,[44],0.0
RP_C0474,['Vita'],111.0,1,[111],0.0
RP_C0584,['Vita'],117.0,1,[117],0.0
EI_C0950,['Vita'],61.0,1,[61],0.0
EI_C0949,['PIMP'],83.0,1,[83],0.0
RP_C0720,['VIP'],194.0,1,[194],0.0
RP_C0788,['VIP'],184.0,1,[184],0.0
RP_C0781,['VIP'],28.0,1,[28],0.0
RP_C0777,['PIMP'],97.0,1,[97],0.0
RP_C0769,['VIP'],122.0,1,[122],0.0
RP_C0754,['Vita'],45.0,1,[45],0.0
RP_C0753,['PIMP'],103.0,1,[103],0.0
RP_C0746,['PIMP'],61.0,1,[61],0.0
RP_C0744,['PIMP'],170.0,1,[170],0.0
RP_C0735,['Vita'],158.0,1,[158],0.0
EI_C0819,['PIMP'],67.0,1,[67],0.0
EI_C0835,['VIP'],54.0,1,[54],0.0
EI_C0844,['VIP'],92.0,1,[92],0.0
RP_C0704,['PIMP'],76.0,1,[76],0.0
RP_C0602,['VIP'],24.0,1,[24],0.0
RP_C0691,['Vita'],69.0,1,[69],0.0
RP_C0680,['VIP'],53.0,1,[53],0.0
RP_C0670,['PIMP'],122.0,1,[122],0.0
RP_C0659,['Vita'],184.0,1,[184],0.0
EI_C0856,['VIP'],66.0,1,[66],0.0
EI_C0919,['Vita'],55.0,1,[55],0.0
RP_C0629,['VIP'],150.0,1,[150],0.0
RP_C0624,['VIP'],67.0,1,[67],0.0
EI_C0933,['VIP'],71.0,1,[71],0.0
RP_C0610,['Vita'],145.0,1,[145],0.0
RP_C0606,['PIMP'],174.0,1,[174],0.0
RP_C0604,['VIP'],50.0,1,[50],0.0
RP_C0483,['PIMP'],70.0,1,[70],0.0
